target,cv_type,fold,method,seed,episode,f1,auc
copiapo,spatial,1,fomaml,123,7,0.4444444444444444,1.0
copiapo,spatial,1,fomaml,123,8,0.4444444444444444,1.0
copiapo,spatial,1,fomaml,123,9,0.25,1.0
copiapo,spatial,2,independent,123,0,0.6666666666666666,0.3333333333333333
copiapo,spatial,2,independent,123,1,0.75,0.5
copiapo,spatial,2,independent,123,2,0.75,0.5
copiapo,spatial,2,independent,123,3,0.75,0.33333333333333337
copiapo,spatial,2,independent,123,4,0.75,0.5833333333333334
copiapo,spatial,2,independent,123,5,0.75,0.5
copiapo,spatial,2,independent,123,6,0.8888888888888888,0.37500000000000006
copiapo,spatial,2,independent,123,7,0.75,0.33333333333333337
copiapo,spatial,2,independent,123,8,0.8888888888888888,0.5
copiapo,spatial,2,independent,123,9,0.75,0.5833333333333334
copiapo,spatial,2,finetune,123,0,0.8235294117647058,0.45833333333333337
copiapo,spatial,2,finetune,123,1,0.8235294117647058,0.4166666666666667
copiapo,spatial,2,finetune,123,2,0.8235294117647058,0.5416666666666667
copiapo,spatial,2,finetune,123,3,0.8235294117647058,0.37500000000000006
copiapo,spatial,2,finetune,123,4,0.8235294117647058,0.5
copiapo,spatial,2,finetune,123,5,0.8235294117647058,0.5416666666666667
copiapo,spatial,2,finetune,123,6,0.8235294117647058,0.45833333333333337
copiapo,spatial,2,finetune,123,7,0.8235294117647058,0.5
copiapo,spatial,2,finetune,123,8,0.8235294117647058,0.5
copiapo,spatial,2,finetune,123,9,0.8235294117647058,0.5416666666666667
copiapo,spatial,2,reptile,123,0,0.6666666666666666,0.37500000000000006
copiapo,spatial,2,reptile,123,1,0.6666666666666666,0.5
copiapo,spatial,2,reptile,123,2,0.75,0.45833333333333337
copiapo,spatial,2,reptile,123,3,0.75,0.45833333333333337
copiapo,spatial,2,reptile,123,4,0.6666666666666666,0.5833333333333334
copiapo,spatial,2,reptile,123,5,0.6666666666666666,0.37500000000000006
copiapo,spatial,2,reptile,123,6,0.75,0.5
copiapo,spatial,2,reptile,123,7,0.6666666666666666,0.33333333333333337
copiapo,spatial,2,reptile,123,8,0.6666666666666666,0.45833333333333337
copiapo,spatial,2,reptile,123,9,0.5714285714285714,0.4166666666666667
copiapo,spatial,2,fomaml,123,0,0.8235294117647058,0.5
copiapo,spatial,2,fomaml,123,1,0.8235294117647058,0.5
copiapo,spatial,2,fomaml,123,2,0.8235294117647058,0.45833333333333337
copiapo,spatial,2,fomaml,123,3,0.8235294117647058,0.5
copiapo,spatial,2,fomaml,123,4,0.8235294117647058,0.5
copiapo,spatial,2,fomaml,123,5,0.75,0.41666666666666663
copiapo,spatial,2,fomaml,123,6,0.8235294117647058,0.5416666666666667
copiapo,spatial,2,fomaml,123,7,0.75,0.5
copiapo,spatial,2,fomaml,123,8,0.8235294117647058,0.5
copiapo,spatial,2,fomaml,123,9,0.6666666666666666,0.41666666666666663
copiapo,spatial,3,independent,123,0,0.0,
copiapo,spatial,3,independent,123,1,0.0,
copiapo,spatial,3,independent,123,2,0.0,
copiapo,spatial,3,independent,123,3,0.0,
copiapo,spatial,3,independent,123,4,0.0,
copiapo,spatial,3,independent,123,5,0.0,
copiapo,spatial,3,independent,123,6,0.0,
copiapo,spatial,3,independent,123,7,0.0,
copiapo,spatial,3,independent,123,8,0.0,
copiapo,spatial,3,independent,123,9,0.0,
copiapo,spatial,3,finetune,123,0,0.0,
copiapo,spatial,3,finetune,123,1,0.0,
copiapo,spatial,3,finetune,123,2,0.0,
copiapo,spatial,3,finetune,123,3,0.0,
copiapo,spatial,3,finetune,123,4,0.0,
copiapo,spatial,3,finetune,123,5,0.0,
copiapo,spatial,3,finetune,123,6,0.0,
copiapo,spatial,3,finetune,123,7,0.0,
copiapo,spatial,3,finetune,123,8,0.0,
copiapo,spatial,3,finetune,123,9,0.0,
copiapo,spatial,3,reptile,123,0,0.0,
copiapo,spatial,3,reptile,123,1,0.0,
copiapo,spatial,3,reptile,123,2,0.0,
copiapo,spatial,3,reptile,123,3,0.0,
copiapo,spatial,3,reptile,123,4,0.0,
copiapo,spatial,3,reptile,123,5,0.0,
copiapo,spatial,3,reptile,123,6,0.0,
copiapo,spatial,3,reptile,123,7,0.0,
copiapo,spatial,3,reptile,123,8,0.0,
copiapo,spatial,3,reptile,123,9,0.0,
copiapo,spatial,3,fomaml,123,0,0.0,
copiapo,spatial,3,fomaml,123,1,0.0,
copiapo,spatial,3,fomaml,123,2,0.0,
copiapo,spatial,3,fomaml,123,3,0.0,
copiapo,spatial,3,fomaml,123,4,0.0,
copiapo,spatial,3,fomaml,123,5,0.0,
copiapo,spatial,3,fomaml,123,6,0.0,
copiapo,spatial,3,fomaml,123,7,0.0,
copiapo,spatial,3,fomaml,123,8,0.0,
copiapo,spatial,3,fomaml,123,9,0.0,
copiapo,spatial,4,independent,123,0,1.0,1.0
copiapo,spatial,4,independent,123,1,1.0,1.0
copiapo,spatial,4,independent,123,2,1.0,1.0
copiapo,spatial,4,independent,123,3,1.0,1.0
copiapo,spatial,4,independent,123,4,1.0,1.0
copiapo,spatial,4,independent,123,5,1.0,1.0
copiapo,spatial,4,independent,123,6,1.0,1.0
copiapo,spatial,4,independent,123,7,1.0,1.0
copiapo,spatial,4,independent,123,8,1.0,1.0
copiapo,spatial,4,independent,123,9,1.0,1.0
copiapo,spatial,4,finetune,123,0,1.0,1.0
copiapo,spatial,4,finetune,123,1,1.0,1.0
copiapo,spatial,4,finetune,123,2,1.0,1.0
copiapo,spatial,4,finetune,123,3,1.0,1.0
copiapo,spatial,4,finetune,123,4,1.0,1.0
copiapo,spatial,4,finetune,123,5,1.0,1.0
copiapo,spatial,4,finetune,123,6,1.0,1.0
copiapo,spatial,4,finetune,123,7,1.0,1.0
copiapo,spatial,4,finetune,123,8,1.0,1.0
copiapo,spatial,4,finetune,123,9,1.0,1.0
copiapo,spatial,4,reptile,123,0,1.0,1.0
copiapo,spatial,4,reptile,123,1,1.0,1.0
copiapo,spatial,4,reptile,123,2,0.8888888888888888,1.0
copiapo,spatial,4,reptile,123,3,1.0,1.0
copiapo,spatial,4,reptile,123,4,0.8888888888888888,1.0
copiapo,spatial,4,reptile,123,5,1.0,1.0
copiapo,spatial,4,reptile,123,6,1.0,1.0
copiapo,spatial,4,reptile,123,7,1.0,1.0
copiapo,spatial,4,reptile,123,8,1.0,1.0
copiapo,spatial,4,reptile,123,9,1.0,1.0
copiapo,spatial,4,fomaml,123,0,1.0,1.0
copiapo,spatial,4,fomaml,123,1,1.0,1.0
copiapo,spatial,4,fomaml,123,2,1.0,1.0
copiapo,spatial,4,fomaml,123,3,1.0,1.0
copiapo,spatial,4,fomaml,123,4,1.0,1.0
copiapo,spatial,4,fomaml,123,5,1.0,1.0
copiapo,spatial,4,fomaml,123,6,1.0,1.0
copiapo,spatial,4,fomaml,123,7,1.0,1.0
copiapo,spatial,4,fomaml,123,8,1.0,1.0
copiapo,spatial,4,fomaml,123,9,1.0,1.0
copiapo,random,0,independent,123,0,0.8,1.0
copiapo,random,0,independent,123,1,1.0,0.9999999999999999
copiapo,random,0,independent,123,2,1.0,1.0
copiapo,random,0,independent,123,3,1.0,1.0
copiapo,random,0,independent,123,4,1.0,1.0
copiapo,random,0,independent,123,5,1.0,1.0
copiapo,random,0,independent,123,6,1.0,1.0
copiapo,random,0,independent,123,7,1.0,1.0
copiapo,random,0,independent,123,8,1.0,1.0
copiapo,random,0,independent,123,9,1.0,1.0
copiapo,random,0,finetune,123,0,0.8,0.9999999999999999
copiapo,random,0,finetune,123,1,0.8,1.0
copiapo,random,0,finetune,123,2,1.0,0.9999999999999999
copiapo,random,0,finetune,123,3,1.0,1.0
copiapo,random,0,finetune,123,4,0.8,1.0
copiapo,random,0,finetune,123,5,1.0,0.9999999999999999
copiapo,random,0,finetune,123,6,1.0,1.0
copiapo,random,0,finetune,123,7,1.0,1.0
copiapo,random,0,finetune,123,8,0.8,0.9999999999999999
copiapo,random,0,finetune,123,9,1.0,0.9999999999999999
copiapo,random,0,reptile,123,0,1.0,0.9999999999999999
copiapo,random,0,reptile,123,1,0.8,1.0
copiapo,random,0,reptile,123,2,0.8,1.0
copiapo,random,0,reptile,123,3,1.0,0.9999999999999999
copiapo,random,0,reptile,123,4,0.8,1.0
copiapo,random,0,reptile,123,5,0.8,0.9999999999999999
copiapo,random,0,reptile,123,6,0.8,0.9999999999999999
copiapo,random,0,reptile,123,7,0.8,1.0
copiapo,random,0,reptile,123,8,0.8,0.9999999999999999
copiapo,random,0,reptile,123,9,0.8,1.0
copiapo,random,0,fomaml,123,0,1.0,1.0
copiapo,random,0,fomaml,123,1,1.0,1.0
copiapo,random,0,fomaml,123,2,1.0,1.0
copiapo,random,0,fomaml,123,3,1.0,1.0
copiapo,random,0,fomaml,123,4,1.0,1.0
copiapo,random,0,fomaml,123,5,1.0,1.0
copiapo,random,0,fomaml,123,6,1.0,1.0
copiapo,random,0,fomaml,123,7,1.0,1.0
copiapo,random,0,fomaml,123,8,1.0,0.9999999999999999
copiapo,random,0,fomaml,123,9,1.0,1.0
copiapo,random,1,independent,123,0,0.9090909090909091,0.9166666666666667
copiapo,random,1,independent,123,1,0.9090909090909091,1.0
copiapo,random,1,independent,123,2,0.9090909090909091,1.0
copiapo,random,1,independent,123,3,0.9090909090909091,0.9166666666666667
copiapo,random,1,independent,123,4,0.9090909090909091,1.0
copiapo,random,1,independent,123,5,0.9090909090909091,1.0
copiapo,random,1,independent,123,6,0.9090909090909091,0.9166666666666667
copiapo,random,1,independent,123,7,0.9090909090909091,1.0
copiapo,random,1,independent,123,8,0.9090909090909091,0.9166666666666667
copiapo,random,1,independent,123,9,0.9090909090909091,1.0
copiapo,random,1,finetune,123,0,0.9090909090909091,0.9166666666666667
copiapo,random,1,finetune,123,1,0.9090909090909091,0.9166666666666667
copiapo,random,1,finetune,123,2,0.9090909090909091,0.9166666666666667
copiapo,random,1,finetune,123,3,0.9090909090909091,0.9166666666666667
copiapo,random,1,finetune,123,4,0.9090909090909091,0.9166666666666667
copiapo,random,1,finetune,123,5,0.9090909090909091,1.0
copiapo,random,1,finetune,123,6,0.9090909090909091,0.9166666666666667
copiapo,random,1,finetune,123,7,0.9090909090909091,0.9166666666666667
copiapo,random,1,finetune,123,8,0.9090909090909091,0.9166666666666667
copiapo,random,1,finetune,123,9,0.9090909090909091,0.9166666666666667
copiapo,random,1,reptile,123,0,0.9090909090909091,0.9166666666666667
copiapo,random,1,reptile,123,1,0.9090909090909091,0.9166666666666667
copiapo,random,1,reptile,123,2,0.9090909090909091,0.9166666666666667
copiapo,random,1,reptile,123,3,0.9090909090909091,0.9166666666666667
copiapo,random,1,reptile,123,4,0.9090909090909091,0.9166666666666667
copiapo,random,1,reptile,123,5,0.9090909090909091,0.9166666666666667
copiapo,random,1,reptile,123,6,0.9090909090909091,0.9166666666666667
copiapo,random,1,reptile,123,7,0.9090909090909091,0.9166666666666667
copiapo,random,1,reptile,123,8,0.9090909090909091,0.9166666666666667
copiapo,random,1,reptile,123,9,0.9090909090909091,0.9166666666666667
copiapo,random,1,fomaml,123,0,0.9090909090909091,0.9166666666666667
copiapo,random,1,fomaml,123,1,0.9090909090909091,0.9166666666666667
copiapo,random,1,fomaml,123,2,0.9090909090909091,0.9166666666666667
copiapo,random,1,fomaml,123,3,0.9090909090909091,0.9166666666666667
copiapo,random,1,fomaml,123,4,0.9090909090909091,0.9166666666666667
copiapo,random,1,fomaml,123,5,0.9090909090909091,0.9166666666666667
copiapo,random,1,fomaml,123,6,0.9090909090909091,0.9166666666666667
copiapo,random,1,fomaml,123,7,0.9090909090909091,0.9166666666666667
copiapo,random,1,fomaml,123,8,0.9090909090909091,0.9166666666666667
copiapo,random,1,fomaml,123,9,0.9090909090909091,0.9166666666666667
copiapo,random,2,independent,123,0,0.8888888888888888,0.9375
copiapo,random,2,independent,123,1,0.8888888888888888,0.9375
copiapo,random,2,independent,123,2,0.8888888888888888,0.9375
copiapo,random,2,independent,123,3,0.8888888888888888,0.9375
copiapo,random,2,independent,123,4,0.8888888888888888,0.9375
copiapo,random,2,independent,123,5,0.8888888888888888,0.9375
copiapo,random,2,independent,123,6,0.8,0.9375
copiapo,random,2,independent,123,7,0.8888888888888888,0.9375
copiapo,random,2,independent,123,8,0.8888888888888888,0.9375
copiapo,random,2,independent,123,9,0.8888888888888888,0.9375
copiapo,random,2,finetune,123,0,0.75,0.8125
copiapo,random,2,finetune,123,1,0.75,0.9375
copiapo,random,2,finetune,123,2,0.8888888888888888,0.875
copiapo,random,2,finetune,123,3,0.8888888888888888,0.9375
copiapo,random,2,finetune,123,4,0.8888888888888888,0.8125
copiapo,random,2,finetune,123,5,0.8888888888888888,0.875
copiapo,random,2,finetune,123,6,0.8888888888888888,0.9375
copiapo,random,2,finetune,123,7,0.75,0.9375
copiapo,random,2,finetune,123,8,0.8888888888888888,0.9375
copiapo,random,2,finetune,123,9,0.8888888888888888,0.8125
copiapo,random,2,reptile,123,0,0.8888888888888888,1.0
copiapo,random,2,reptile,123,1,0.8888888888888888,0.9375
copiapo,random,2,reptile,123,2,0.8888888888888888,1.0
copiapo,random,2,reptile,123,3,0.8888888888888888,1.0
copiapo,random,2,reptile,123,4,0.8888888888888888,1.0
copiapo,random,2,reptile,123,5,0.8888888888888888,1.0
copiapo,random,2,reptile,123,6,0.8888888888888888,1.0
copiapo,random,2,reptile,123,7,0.8888888888888888,1.0
copiapo,random,2,reptile,123,8,0.8888888888888888,1.0
copiapo,random,2,reptile,123,9,0.8888888888888888,1.0
copiapo,random,2,fomaml,123,0,0.8888888888888888,1.0
copiapo,random,2,fomaml,123,1,0.8888888888888888,1.0
copiapo,random,2,fomaml,123,2,0.8888888888888888,1.0
copiapo,random,2,fomaml,123,3,0.8888888888888888,1.0
copiapo,random,2,fomaml,123,4,0.8888888888888888,1.0
copiapo,random,2,fomaml,123,5,0.8888888888888888,1.0
copiapo,random,2,fomaml,123,6,0.8888888888888888,1.0
copiapo,random,2,fomaml,123,7,0.8888888888888888,1.0
copiapo,random,2,fomaml,123,8,0.8888888888888888,1.0
copiapo,random,2,fomaml,123,9,0.8888888888888888,1.0
copiapo,random,3,independent,123,0,0.8,1.0
copiapo,random,3,independent,123,1,0.8,1.0
copiapo,random,3,independent,123,2,0.8,1.0
copiapo,random,3,independent,123,3,0.8,1.0
copiapo,random,3,independent,123,4,0.8,1.0
copiapo,random,3,independent,123,5,0.8,1.0
copiapo,random,3,independent,123,6,0.8,1.0
copiapo,random,3,independent,123,7,0.8,1.0
copiapo,random,3,independent,123,8,0.8,1.0
copiapo,random,3,independent,123,9,0.8,1.0
copiapo,random,3,finetune,123,0,0.8,1.0
copiapo,random,3,finetune,123,1,0.8,1.0
copiapo,random,3,finetune,123,2,0.8,1.0
copiapo,random,3,finetune,123,3,0.8,1.0
copiapo,random,3,finetune,123,4,0.8,1.0
copiapo,random,3,finetune,123,5,0.8,1.0
copiapo,random,3,finetune,123,6,0.8,1.0
copiapo,random,3,finetune,123,7,0.8,1.0
copiapo,random,3,finetune,123,8,0.8,1.0
copiapo,random,3,finetune,123,9,0.8,1.0
copiapo,random,3,reptile,123,0,0.8,1.0
copiapo,random,3,reptile,123,1,0.8,1.0
copiapo,random,3,reptile,123,2,0.8,1.0
copiapo,random,3,reptile,123,3,0.8,1.0
copiapo,random,3,reptile,123,4,0.8,1.0
copiapo,random,3,reptile,123,5,0.8,1.0
copiapo,random,3,reptile,123,6,0.8,1.0
copiapo,random,3,reptile,123,7,0.8,1.0
copiapo,random,3,reptile,123,8,0.8,1.0
copiapo,random,3,reptile,123,9,0.8,1.0
copiapo,random,3,fomaml,123,0,0.8,1.0
copiapo,random,3,fomaml,123,1,0.8,1.0
copiapo,random,3,fomaml,123,2,0.8,1.0
copiapo,random,3,fomaml,123,3,0.8,1.0
copiapo,random,3,fomaml,123,4,1.0,1.0
copiapo,random,3,fomaml,123,5,0.8,1.0
copiapo,random,3,fomaml,123,6,0.8,1.0
copiapo,random,3,fomaml,123,7,0.8,1.0
copiapo,random,3,fomaml,123,8,0.8,1.0
copiapo,random,3,fomaml,123,9,0.8,1.0
copiapo,random,4,independent,123,0,0.8888888888888888,1.0
copiapo,random,4,independent,123,1,0.8888888888888888,1.0
copiapo,random,4,independent,123,2,0.8888888888888888,1.0
copiapo,random,4,independent,123,3,0.8888888888888888,1.0
copiapo,random,4,independent,123,4,0.8888888888888888,1.0
copiapo,random,4,independent,123,5,0.8888888888888888,1.0
copiapo,random,4,independent,123,6,0.8888888888888888,1.0
copiapo,random,4,independent,123,7,0.8888888888888888,1.0
copiapo,random,4,independent,123,8,0.8888888888888888,1.0
copiapo,random,4,independent,123,9,0.8888888888888888,1.0
copiapo,random,4,finetune,123,0,0.8888888888888888,1.0
copiapo,random,4,finetune,123,1,0.8888888888888888,1.0
copiapo,random,4,finetune,123,2,0.8888888888888888,1.0
copiapo,random,4,finetune,123,3,0.8888888888888888,1.0
copiapo,random,4,finetune,123,4,0.8888888888888888,1.0
copiapo,random,4,finetune,123,5,0.8888888888888888,1.0
copiapo,random,4,finetune,123,6,0.8888888888888888,1.0
copiapo,random,4,finetune,123,7,0.8888888888888888,1.0
copiapo,random,4,finetune,123,8,0.8888888888888888,1.0
copiapo,random,4,finetune,123,9,0.8888888888888888,1.0
copiapo,random,4,reptile,123,0,0.8888888888888888,1.0
copiapo,random,4,reptile,123,1,0.8888888888888888,1.0
copiapo,random,4,reptile,123,2,0.8888888888888888,1.0
copiapo,random,4,reptile,123,3,0.8888888888888888,1.0
copiapo,random,4,reptile,123,4,0.8888888888888888,1.0
copiapo,random,4,reptile,123,5,0.8888888888888888,1.0
copiapo,random,4,reptile,123,6,0.8888888888888888,1.0
copiapo,random,4,reptile,123,7,0.8888888888888888,1.0
copiapo,random,4,reptile,123,8,0.8888888888888888,1.0
copiapo,random,4,reptile,123,9,0.8888888888888888,1.0
copiapo,random,4,fomaml,123,0,0.8888888888888888,1.0
copiapo,random,4,fomaml,123,1,0.8888888888888888,1.0
copiapo,random,4,fomaml,123,2,0.8888888888888888,1.0
copiapo,random,4,fomaml,123,3,0.8888888888888888,1.0
copiapo,random,4,fomaml,123,4,0.8888888888888888,1.0
copiapo,random,4,fomaml,123,5,0.8888888888888888,1.0
copiapo,random,4,fomaml,123,6,0.8888888888888888,1.0
copiapo,random,4,fomaml,123,7,0.8888888888888888,1.0
copiapo,random,4,fomaml,123,8,0.8888888888888888,1.0
copiapo,random,4,fomaml,123,9,0.8888888888888888,1.0
huasco,spatial,0,independent,123,0,0.0,
huasco,spatial,0,independent,123,1,0.0,
huasco,spatial,0,independent,123,2,0.0,
huasco,spatial,0,independent,123,3,0.0,
huasco,spatial,0,independent,123,4,0.0,
huasco,spatial,0,independent,123,5,0.0,
huasco,spatial,0,independent,123,6,0.0,
huasco,spatial,0,independent,123,7,0.0,
huasco,spatial,0,independent,123,8,0.0,
huasco,spatial,0,independent,123,9,0.0,
huasco,spatial,0,finetune,123,0,0.0,
huasco,spatial,0,finetune,123,1,0.0,
huasco,spatial,0,finetune,123,2,0.0,
huasco,spatial,0,finetune,123,3,0.0,
huasco,spatial,0,finetune,123,4,0.0,
huasco,spatial,0,finetune,123,5,0.0,
huasco,spatial,0,finetune,123,6,0.0,
huasco,spatial,0,finetune,123,7,0.0,
huasco,spatial,0,finetune,123,8,0.0,
huasco,spatial,0,finetune,123,9,0.0,
huasco,spatial,0,reptile,123,0,0.0,
huasco,spatial,0,reptile,123,1,0.0,
huasco,spatial,0,reptile,123,2,0.0,
huasco,spatial,0,reptile,123,3,0.0,
huasco,spatial,0,reptile,123,4,0.0,
huasco,spatial,0,reptile,123,5,0.0,
huasco,spatial,0,reptile,123,6,0.0,
huasco,spatial,0,reptile,123,7,0.0,
huasco,spatial,0,reptile,123,8,0.0,
huasco,spatial,0,reptile,123,9,0.0,
huasco,spatial,0,fomaml,123,0,0.0,
huasco,spatial,0,fomaml,123,1,0.0,
huasco,spatial,0,fomaml,123,2,0.0,
huasco,spatial,0,fomaml,123,3,0.0,
huasco,spatial,0,fomaml,123,4,0.0,
huasco,spatial,0,fomaml,123,5,0.0,
huasco,spatial,0,fomaml,123,6,0.0,
huasco,spatial,0,fomaml,123,7,0.0,
huasco,spatial,0,fomaml,123,8,0.0,
huasco,spatial,0,fomaml,123,9,0.0,
huasco,spatial,1,independent,123,0,0.7506702412868632,0.7758090133015685
huasco,spatial,1,independent,123,1,0.7916666666666666,0.8155151876116736
huasco,spatial,1,independent,123,2,0.9230769230769231,0.8678280722652372
huasco,spatial,1,independent,123,3,0.7606382978723404,0.7712924359737939
huasco,spatial,1,independent,123,4,0.8620689655172413,0.8496128648004766
huasco,spatial,1,independent,123,5,0.6914285714285714,0.8233075243200317
huasco,spatial,1,independent,123,6,0.8910411622276029,0.8867381377804248
huasco,spatial,1,independent,123,7,0.8253164556962025,0.819237641453246
huasco,spatial,1,independent,123,8,0.8370927318295739,0.8191383760174707
huasco,spatial,1,independent,123,9,0.7647058823529411,0.8092118324399444
huasco,spatial,1,finetune,123,0,0.8405063291139241,0.8761663688703594
huasco,spatial,1,finetune,123,1,0.9064748201438849,0.9122493547746675
huasco,spatial,1,finetune,123,2,0.7757255936675461,0.7845940043676792
huasco,spatial,1,finetune,123,3,0.784,0.838495135993647
huasco,spatial,1,finetune,123,4,0.6918604651162791,0.7971014492753623
huasco,spatial,1,finetune,123,5,0.9191685912240185,0.8544272384355768
